F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,prob1,prob2,classLabel
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,8.64E-06,NoBug
10,11,11,11,278,9245,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,15,15,10,10,10,10,11,10,10,68,265,11,10,10.02,10.05,10,10,10,10,0.20231879,0.7976181,Bug
10,11,11,11,242,2377,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,13,13,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.19651207,0.8037858,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,4.83E-06,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19395429,0.8064493,NoBug
10,11,59,11,262,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,19,48,10.33,10.22,10.33,10.08,10,10,10.11,10,0.19906855,0.80090237,NoBug
11,11,29,11,1671,340,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,11,13,10,10,10,10,11,10,11,182,136,10.37,10.04,10.01,10.02,10.01,10,10.02,10.02,0.19401994,0.8058652,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,263,10.99,10.01,10,10,10,10,10,10,0.19651207,0.8037858,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1,0,Bug
10,11,11,11,256,763,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,19,19,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.19230813,0.8077303,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,3.23E-05,NoBug
0,1,1,1,275,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.19,2,255,1,0,0.5,0.05,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,8.40E-05,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,6.26E-07,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,1.88E-06,Bug
10,11,11,11,250,672,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,61,61,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.20283371,0.7970679,NoBug
1,1,19,1,1625,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,8,160,0.88,0.25,0.12,0.02,0,0,0,0,1.00E+00,3.02E-04,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.18525362,0.81469166,NoBug
0,2,57,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,10,3,0.3,0.3,0.3,0,0,0,0,0,0.9972596,0.00280556,NoBug
10,11,11,11,250,2182,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,69,69,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.19984597,0.8001462,Bug
10,11,59,11,625,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,11,10,10,10,10,10.5,11,10,184,66,10.32,10.03,10.32,10,10,10,10,10,0.20298883,0.7961376,NoBug
0,1,1,1,275,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.19,2,255,1,0,0.5,0.05,0,0,0,0,1,0,NoBug
0,1,1,1,240,2172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,5.96E-08,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,2.98E-08,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,7.99E-06,NoBug
10,11,11,11,253,2221,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,31,31,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.9975877,0.00250211,Bug
0,1,1,1,275,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.19,2,255,1,0,0.5,0.05,0,0,0,0,1.00E+00,4.26E-05,Bug
0,1,1,1,247,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0,0,1,0,0.12,53,255,1,0,0.02,0.01,0,0,0,0,1,0,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19527504,0.8046324,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,263,10.99,10.01,10,10,10,10,10,10,0.19527504,0.8046324,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10.01,10,10,10,10,10,0.1885592,0.8117421,NoBug
0,1,1,1,235,3817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.22E-05,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,4.92E-06,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,1.00E+00,6.08E-06,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,7.75E-07,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10.01,10,10,10,10,10,0.19293478,0.80707926,NoBug
0,1,1,1,295,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,1,0,0.09,196,255,1,0,0.01,0.01,0,0,0,0,1.00E+00,2.98E-08,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.27E-05,Bug
0,1,1,1,240,2172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,2.09E-07,NoBug
10,13,65,11,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,13,10.01,10.01,10.01,10,10,10,10,10,0.01549026,0.98457307,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10.01,10,10,10,10,10,0.19715545,0.80269784,NoBug
0,1,49,1,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,14,39,0.43,0.14,0.43,0.05,0,0,0,0,0.9754826,0.02462694,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.9860511,0.01765624,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,263,10.99,10.01,10.01,10,10,10,10,10,0.19230813,0.8077303,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,1.06E-05,Bug
0,1,1,1,244,668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,38,255,1,0,0.03,0.01,0,0,0,0,1,0,NoBug
0,1,1,1,246,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.46E-06,Bug
0,1,1,1,234,14497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,0.99750537,0.00253138,Bug
0,1,1,1,223,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.19E-07,NoBug
10,11,11,11,253,2221,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,31,31,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.19512427,0.8048361,Bug
11,11,29,11,1155,339,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,14,170,10.75,10.5,10.25,10.02,10,10,10,10,0.1961141,0.8028915,Bug
0,1,1,1,234,14497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,1.00E+00,5.27E-04,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,262,10.99,10.01,10,10,10,10,10,10,0.20298883,0.7961376,NoBug
10,11,11,11,327,288,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,13,13,10,10,10,10,11,10,10,202,265,11,10,10.01,10.04,10,10,10,10,0.9055367,0.10672936,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,4.95E-06,NoBug
0,1,1,1,232,2367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,7.15E-07,NoBug
10,11,11,11,301,3552,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,22,22,10,10,10,10,11,10,10,197,265,11,10,10.01,10.01,10,10,10,10,0.19651207,0.8037858,NoBug
10,11,11,11,305,763,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,31,32,10,10,10,10,11,10,10.09,206,265,11,10,10.01,10.01,10,10,10,10,0.20103988,0.7987153,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,5.93E-06,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,265,11,10,10.01,10,10,10,10,10,0.1885592,0.8117421,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10.01,10,10,10,10,10,0.19033524,0.8099015,Bug
0,1,1,1,322,680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.25,6,255,1,0,0.17,0.04,0,0,0,0,1,0,NoBug
10,11,11,11,228,271,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,21,42,10,10,10,10,11,10,10.09,265,265,11,10,10,10,10,10,10,10,0.19571152,0.80401546,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,262,10.99,10.01,10,10,10,10,10,10,0.19906855,0.80090237,NoBug
1,1,19,1,1625,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,8,160,0.88,0.25,0.12,0.02,0,0,0,0,0.9976164,0.00230211,Bug
0,1,1,1,240,2172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,8.94E-08,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.1885592,0.8117421,NoBug
10,11,11,11,301,1020,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,22,22,10,10,10,10,11,10,10,22,248,11,10,10.08,10.05,10,10,10,10,0.41162246,0.58909833,Bug
0,1,1,1,223,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,71,255,1,0,0.01,0.01,0,0,0,0,1.00E+00,7.06E-06,Bug
0,1,1,1,295,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,1,0,0.09,196,255,1,0,0.01,0.01,0,0,0,0,1.00E+00,2.98E-08,NoBug
10,11,11,11,255,672,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,41,45,10,10,10,10,11,10,10.09,72,265,11,10,10.02,10.01,10,10,10,10,0.19395429,0.8064493,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.18525362,0.81469166,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,1.00E+00,8.94E-07,NoBug
10,11,11,11,322,687,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,19,47,10,10,10,10,11,10,10.11,32,265,11,10,10.05,10.04,10,10,10,10,0.19293478,0.80707926,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,8.05E-06,NoBug
0,1,1,1,230,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0.11,3,255,1,0,0.33,0.07,0.33,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1.00E+00,5.84E-06,NoBug
10,11,59,11,625,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,11,10,10,10,10,10.5,11,10,184,66,10.32,10.03,10.32,10,10,10,10,10,0.05819619,0.9405806,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19756952,0.8024992,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.1882149,0.8118327,NoBug
0,1,1,1,315,1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.49E-07,NoBug
10,13,65,11,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,13,10.01,10.01,10.01,10,10,10,10,10,0.19666427,0.8033703,Bug
0,1,19,1,559,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,84,176,0.75,0.08,0.01,0.01,0.01,0.01,0.08,0.05,1.00E+00,4.53E-06,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,1.00E+00,1.64E-06,Bug
10,11,11,11,254,678,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,17,17,10,10,10,10,11,10,10,48,265,11,10,10.03,10.01,10,10,10,10,0.19984597,0.8001462,Bug
10,11,29,11,918,340,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,250,111,10.38,10.03,10,10.02,10.01,10,10.01,10.03,0.20283371,0.7970679,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19672236,0.8031583,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,8.94E-08,NoBug
0,1,1,1,249,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,2.38E-07,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.18525362,0.81469166,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19261757,0.8076817,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,8.94E-08,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19527504,0.8046324,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.9415418,0.06151122,Bug
10,11,11,11,246,3675,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,41,41,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.20372033,0.7963379,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19033524,0.8099015,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10.01,10,10,10,10,10,0.19033524,0.8099015,Bug
10,11,29,11,569,346,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,94,186,10.75,10.08,10.01,10.01,10.01,10.01,10.08,10.05,0.18519372,0.81449234,Bug
10,11,11,11,245,3827,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,21,21,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.21047261,0.78821313,Bug
0,1,1,1,243,2211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,3.58E-07,NoBug
0,1,49,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,38,0.33,0.22,0.33,0.08,0,0,0.11,0,0.16936246,0.8301024,NoBug
0,1,1,1,321,2060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,1,0,0.11,8,255,1,0,0.12,0.03,0,0,0,0,1.00E+00,2.38E-07,NoBug
0,1,1,1,291,1010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,238,1,0,0.08,0.05,0,0,0,0,1,0,NoBug
0,1,49,1,8325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,103,54,0.49,0.06,0.49,0.04,0,0,0,0,0.9989043,0.00107497,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,9.54E-07,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,264,11,10.01,10.01,10,10,10,10,10,0.19651207,0.8037858,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
10,11,11,11,242,2377,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,13,13,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.18624008,0.8132745,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19651207,0.8037858,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,262,10.99,10.01,10,10,10,10,10,10,0.20298883,0.7961376,NoBug
0,1,29,1,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.11,0.56,0,25,1,0.04,0.4,0.76,0,0,0,0,0,0.9851748,0.01412156,Bug
10,13,65,11,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,13,10.01,10.01,10.01,10,10,10,10,10,0.1885592,0.8117421,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,1.00E+00,4.41E-05,Bug
10,11,11,11,305,763,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,31,32,10,10,10,10,11,10,10.09,206,265,11,10,10.01,10.01,10,10,10,10,0.18750364,0.8122121,Bug
0,1,1,1,237,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0.00E+00,NoBug
0,1,1,1,218,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,32,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.19E-07,NoBug
0,1,1,1,223,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,71,255,1,0,0.01,0.01,0,0,0,0,1,0,Bug
0,1,49,1,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,174,56,0.32,0.03,0.32,0,0,0,0,0,9.99E-01,5.84E-04,NoBug
0,1,19,1,764,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12,159,0.83,0.25,0.08,0.01,0,0,0,0,1.00E+00,9.48E-06,NoBug
0,1,1,1,227,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.25E-06,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,1.64E-06,Bug
10,11,11,11,232,19574,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,32,33,10,10,10,10,11,10,10.09,265,265,11,10,10,10,10,10,10,10,0.19230813,0.8077303,NoBug
10,11,11,11,247,685,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,51,51,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.19395429,0.8064493,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,1.38E-05,Bug
10,11,11,11,253,2221,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,31,31,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.19261757,0.8076817,NoBug
10,11,11,11,259,208,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,33,33,10,10,10,10,11,10,10,265,265,11,10,10,10,10,10,10,10,0.18525362,0.81469166,NoBug
1,1,19,1,1661,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,172,126,0.37,0.04,0.01,0.02,0.01,0,0.02,0.02,9.99E-01,9.37E-04,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.19026366,0.8094211,Bug
0,1,1,1,227,8841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0.9989103,1.04E-03,Bug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,11,10,10,265,264,11,10.01,10,10,10,10,10,10,0.30972058,0.6912681,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,7.75E-07,NoBug
10,12,34,11,115,156,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,10,10,265,262,10.99,10.01,10,10,10,10,10,10,0.19984597,0.8001462,Bug
